duration,protocol_type,src_bytes,dst_bytes,count,label
0,0,0,0,123,1
0,0,244,1856,9,0
0,0,0,0,115,1
0,1,43,129,309,0
0,0,0,0,93,1
0,0,30,0,1,1
0,0,230,620,26,0
5,0,9,140,2,0
0,0,0,0,1,1
0,0,0,0,263,1
0,1,1,0,34,1
6,0,2536,406,1,0
0,0,0,0,38,1
0,0,0,0,123,1
0,0,0,0,243,1
0,0,0,0,213,1
0,0,258,1012,21,0
0,0,0,0,135,1
0,0,0,0,267,1
0,0,0,0,26,1
27,0,1004,3081,1,0
0,0,0,0,1,0
0,2,520,0,423,1
0,0,296,768,30,0
0,0,0,0,117,1
0,0,0,0,139,1
0,0,0,0,84,1
0,0,207,50694,7,0
0,1,1,0,32,1
0,0,0,0,250,1
0,1,516,4,211,0
0,2,8,0,1,1
0,1,215,0,1,1
0,0,0,0,101,1
0,0,308,2698,1,0
0,0,906,408,1,0
0,0,221,5549,5,0
0,0,0,0,224,1
42260,0,1,0,2,1
0,0,337,1158,7,0
0,2,18,0,1,1
0,0,323,7355,7,0
6,0,1543,325,1,0
0,1,46,76,179,0
0,2,8,0,1,1
0,0,205,8892,2,0
0,0,0,0,221,1
0,0,0,0,209,1
0,0,0,0,243,1
0,0,221,4988,15,0
32,0,154,251,1,0
0,0,0,0,45,1
0,0,0,0,274,1
0,0,383,0,2,0
0,1,17,73,1,0
0,0,3242,365,1,0
0,2,8,0,1,1
0,0,0,0,263,1
0,0,316,11415,13,0
638,0,1519900,410092,1,0
0,0,311,1237,5,0
0,0,0,0,204,1
0,0,0,0,300,1
0,0,0,0,171,1
0,0,0,0,281,1
16744,0,1,0,2,1
0,1,45,132,68,0
0,0,2455,333,1,0
0,0,228,547,20,0
0,0,349,2522,13,0
0,0,281,757,1,0
0,0,0,0,1,1
0,0,0,0,295,1
0,2,18,0,1,1
0,0,15377,0,1,0
0,0,0,0,510,1
0,0,0,0,144,1
0,0,297,2794,17,0
0,0,0,0,12,0
0,0,327,650,19,0
0,2,8,0,1,1
0,0,240,664,11,0
0,0,54540,8314,1,1
0,0,0,0,36,1
0,0,0,0,496,1
1,0,1882,401,1,0
0,0,10,37,1,0
0,0,0,0,296,1
0,0,0,0,113,1
0,2,1032,0,511,1
0,0,192,307,10,0
0,0,287,1582,15,0
14,0,114,7768,1,0
0,0,284,1606,14,0
0,0,0,0,1,0
0,0,0,0,119,1
0,0,209,1958,2,0
0,0,0,0,2,0
0,0,320,9693,22,0
0,1,45,79,253,0
0,0,254,274,4,0
0,0,0,0,227,1
0,0,0,0,41,1
0,2,18,0,1,1
0,0,1024,331,1,0
0,0,226,773,60,0
0,1,44,72,302,0
0,0,0,0,221,1
0,0,208,259,4,0
0,0,0,0,273,1
0,0,306,1380,4,0
0,2,30,0,8,0
0,0,0,0,203,1
0,0,0,0,245,1
0,0,0,0,1,0
0,0,0,0,288,1
0,0,233,16118,14,0
0,1,43,43,131,0
0,0,328,1231,3,0
0,1,45,132,68,0
1864,1,146,105,1,0
0,0,0,0,98,1
0,0,0,0,265,1
0,0,0,0,2,1
0,0,0,0,80,1
0,0,1966,331,1,0
0,1,46,46,159,0
0,0,207,3090,4,0
0,0,0,0,118,1
0,0,215,4296,1,0
0,0,0,0,215,1
0,0,0,0,2,1
0,0,0,0,233,1
0,0,289,3780,7,0
0,0,171,7280,1,0
3,0,1240,2451,1,1
0,0,245,2662,2,0
0,0,1516,279,1,0
0,1,1,0,31,1
0,0,0,0,199,1
0,0,242,865,5,0
0,0,334,0,1,1
0,0,0,0,222,1
0,1,45,147,119,0
0,0,0,0,298,1
0,0,329,12605,13,0
0,0,0,0,184,1
39313,0,1,0,2,1
0,0,216,767,7,0
0,0,0,0,281,1
0,0,0,0,136,1
2,0,856,333,1,0
0,0,0,0,103,1
0,0,334,436,11,0
0,0,302,773,11,0
0,0,0,0,102,1
0,1,146,0,3,0
0,0,301,3222,2,0
0,0,226,12884,11,0
7,0,174,3333,1,0
0,0,214,296,3,0
0,0,0,0,228,1
0,0,0,0,3,1
0,0,383,0,2,0
0,2,520,0,444,1
0,0,0,0,224,1
0,2,18,0,2,1
0,0,338,4218,5,0
0,1,516,4,355,0
0,0,0,0,201,1
0,0,0,0,251,1
0,0,0,0,297,1
0,0,0,0,250,1
0,0,0,0,204,1
0,0,334,0,1,1
0,0,206,3581,1,0
0,2,1032,0,511,1
0,0,247,298,1,0
0,0,0,0,270,1
0,0,0,0,145,1
0,0,225,334,10,0
0,2,1032,0,73,1
0,2,8,0,1,1
58,0,11422,1360,1,0
0,2,8,0,1,1
0,0,0,0,278,1
0,0,0,0,9,1
0,0,225,2924,3,0
0,0,0,0,98,1
0,0,0,0,273,1
0,2,1032,0,511,1
2708,1,147,105,6,0
0,0,186,2143,6,0
0,0,0,0,126,1
0,0,0,0,232,1
0,0,307,1109,10,0
0,1,45,136,34,0
0,0,240,1055,21,0
0,0,0,0,115,1
0,0,244,611,14,0
0,0,290,263,32,0
0,0,210,776,1,0
0,2,18,0,1,1
0,0,567,0,1,0
37668,0,1,0,2,1
0,0,288,3452,8,0
0,0,257,2341,11,0
0,0,232,458,14,0
0,0,0,0,135,1
0,0,146,30113,12,0
0,0,1504,338,1,0
0,0,198,289,6,0
0,0,0,0,134,1
0,1,28,0,41,1
0,0,0,0,273,1
0,0,0,0,8,0
0,2,8,0,1,1
0,1,46,71,131,0
0,0,0,0,192,1
0,0,0,0,34,1
0,1,43,74,216,0
0,0,0,0,232,1
0,0,0,0,138,1
0,1,45,45,134,0
0,0,126,237,1,0
0,2,1032,0,511,1
0,0,363,336,11,0
0,0,319,0,2,0
22,0,318,1054,1,0
0,0,1819,384,1,0
2059,1,147,105,1,0
0,0,213,3051,1,0
0,0,0,0,299,1
17,0,876,332,1,0
0,0,641,0,1,0
0,2,8,0,1,1
0,0,3724,330,1,0
0,0,0,0,34,1
0,0,0,0,146,1
0,0,223,10928,1,0
0,0,0,0,1,1
23,0,284,903,1,0
0,0,325,3280,4,0
0,0,0,0,1,1
0,0,0,0,271,1
0,1,43,131,1,0
0,0,0,0,246,1
0,0,0,0,209,1
0,0,178,15764,1,0
0,0,44788,48103,1,0
0,0,0,0,108,1
0,1,43,43,152,0
0,1,46,131,68,0
15,0,195,178,34,0
0,1,105,145,1,0
0,0,0,0,243,1
3,0,0,0,333,1
0,0,0,0,237,1
0,1,516,4,184,0
0,0,0,0,215,1
0,0,0,0,1,1
0,2,30,0,1,0
0,1,45,128,97,0
0,0,192,0,1,0
0,0,0,0,194,1
0,0,0,12471,19,0
0,0,281,755,4,0
0,0,217,1065,3,0
0,0,748,0,1,0
7412,1,147,105,1,0
0,0,0,0,123,1
0,1,45,130,145,0
0,0,0,0,56,1
0,0,284,1410,4,0
0,0,0,0,71,1
2,0,1280,332,1,0
0,0,252,272,3,0
26,0,317,1054,1,0
0,0,0,0,140,1
0,0,0,0,217,1
0,1,43,72,150,0
0,0,192,0,2,0
0,0,280,912,24,0
0,0,0,0,236,1
0,0,214,12922,14,0
0,0,12,0,2,0
0,0,0,0,1,1
284,0,227,1555,1,0
0,1,1,0,28,1
0,0,0,0,147,1
0,1,147,0,3,0
0,0,321,268,6,0
0,0,0,0,175,1
0,2,8,0,1,1
0,0,0,0,111,1
8,0,1750,367,1,0
0,2,8,0,1,1
0,0,262,3865,6,0
0,2,78,0,35,0
276,0,268,282,6,0
0,2,64,0,3,0
0,0,0,0,195,1
0,1,44,135,67,0
0,0,0,0,256,1
5,0,827,326,1,0
0,0,0,0,113,1
0,0,241,668,54,0
18521,0,1,0,2,1
0,1,147,147,6,0
1,0,6,54,6,1
0,1,1,0,29,1
0,1,45,45,97,0
0,0,0,0,237,1
0,0,1174,329,1,0
0,0,0,0,230,1
0,0,0,0,291,1
0,0,226,4306,7,0
0,2,8,0,1,1
0,1,516,4,130,0
0,0,59,0,9,0
0,0,0,0,97,1
0,0,567,0,1,0
2,0,0,0,278,1
0,0,567,0,2,0
0,0,207,337,47,0
0,0,203,385,6,0
0,0,0,0,281,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,102,1
0,0,0,0,275,1
0,0,200,2622,36,0
0,0,206,334,55,0
0,1,43,112,105,0
0,0,0,0,254,1
0,0,0,0,117,1
0,0,0,0,246,1
0,1,43,127,143,0
0,0,217,1885,9,0
0,0,0,0,128,1
0,0,626,388,1,0
0,0,294,1214,9,0
0,1,46,78,190,0
0,1,44,115,1,0
0,0,221,1375,1,0
0,1,112,46,246,0
0,0,303,1075,6,0
0,0,192,0,3,0
31,0,1513,4152,1,0
0,1,215,0,1,1
0,0,11,0,2,0
0,0,501760,0,2,0
0,0,0,0,120,1
0,0,1285,330,1,0
0,1,45,137,75,0
0,0,227,1971,2,0
0,0,226,1968,7,0
0,0,342,753,1,0
0,0,0,0,219,1
0,0,0,0,234,1
0,2,1480,0,2,1
0,0,0,0,511,1
0,0,192,1069,11,0
0,0,293,1998,1,0
0,0,220,9668,8,0
0,0,340,7802,1,0
0,0,236,34500,1,0
0,2,1032,0,304,1
0,1,44,110,75,0
0,2,30,0,1,0
0,0,0,0,162,1
0,1,516,4,274,0
0,0,0,0,236,1
0,0,0,0,133,1
0,0,245,0,2,0
0,0,0,0,212,1
0,1,46,75,38,0
0,2,8,0,1,1
0,0,567,0,1,0
0,0,222,472,2,0
1,0,1863,331,1,0
0,0,335,5480,4,0
0,0,357,767,11,0
0,0,0,0,253,1
0,2,18,0,1,1
0,0,206,4006,19,0
0,0,307,10687,2,0
0,0,371,1062,13,0
0,0,237,1481,9,0
0,0,0,0,206,1
0,0,0,0,51,1
0,0,0,0,1,1
0,2,1032,0,511,1
0,0,0,0,186,1
0,1,45,166,204,0
0,0,339,1367,3,0
0,0,278,6423,13,0
0,0,0,0,118,1
0,0,0,0,171,1
708,0,1727,24080,1,1
0,0,242,669,8,0
0,2,1032,0,511,1
0,0,0,0,222,1
0,0,0,0,58,1
0,1,44,130,271,0
0,0,231,2698,5,0
0,2,8,0,1,1
2585,1,146,105,2,0
0,0,0,0,101,1
0,2,8,0,1,1
0,0,0,0,31,1
0,1,145,0,3,0
0,1,75,46,126,0
0,1,43,72,168,0
0,0,179,6654,20,0
0,0,267,3563,1,0
0,0,223,187,7,0
1,0,1019,327,1,0
0,0,0,0,224,1
1,0,1183,2447,1,1
0,1,44,128,210,0
0,0,303,15511,9,0
0,0,307,1203,12,0
0,0,1181,436,1,0
0,0,0,0,215,1
0,0,0,0,1,0
0,0,212,4570,3,0
0,0,0,0,283,1
0,0,142,13258,13,0
0,0,245,406,29,0
0,0,221,268,7,0
0,0,0,0,1,1
0,0,162,3672,3,0
0,0,360,4425,4,0
0,0,0,0,262,1
0,1,44,134,79,0
0,0,0,0,178,1
0,0,11376,0,9,0
0,0,0,0,108,1
0,0,0,0,258,1
0,0,0,0,125,1
1,0,1309,335,1,0
0,0,0,0,126,1
2,0,0,4,1,0
0,0,316,2239,31,0
0,0,0,0,1,0
0,0,0,0,265,1
0,0,232,1890,37,0
45,1,48,45,1,0
0,0,149,32301,2,0
0,0,0,0,116,1
0,0,0,0,280,1
0,0,199,749,4,0
0,0,321,3742,2,0
0,0,320,2807,11,0
0,0,0,0,296,1
0,0,253,1217,5,0
0,0,0,0,239,1
0,1,44,44,138,0
0,0,0,0,103,1
0,0,185,19807,1,0
0,0,0,0,285,1
0,2,1032,0,511,1
0,0,0,0,1,1
0,0,233,31639,16,0
0,0,0,0,463,1
0,0,264,4898,5,0
0,0,0,0,509,1
0,0,0,0,1,1
0,0,0,0,118,1
0,0,0,0,128,1
0,0,219,14183,1,0
0,1,45,45,241,0
0,0,0,0,134,1
0,0,0,0,234,1
0,1,43,43,125,0
0,0,749,338,1,0
0,1,46,46,229,0
0,0,3468,0,23,0
0,1,45,75,285,0
0,2,520,0,178,1
0,2,1032,0,511,1
454,0,492,14334,1,0
8675,0,1,0,2,1
0,0,4539,0,17,0
0,0,0,0,118,1
0,0,0,0,298,1
0,0,0,0,1,0
0,1,44,110,41,0
0,0,300,17287,2,0
0,0,240,881,26,0
0,0,0,0,45,1
0,1,100,0,1,1
0,0,0,0,124,1
0,0,0,0,240,1
0,0,0,0,149,1
0,0,283,7313,2,0
914,0,765,25284,1,0
0,0,0,0,228,1
0,0,296,1920,4,0
0,2,8,0,1,1
0,0,334,0,2,1
12,0,51,8127,1,1
0,0,0,0,228,1
0,0,0,0,192,1
0,1,45,77,257,0
0,2,1032,0,511,1
0,2,1032,0,511,1
0,2,1032,0,225,1
0,0,232,1197,7,0
0,1,28,0,41,1
0,0,284,8627,6,0
0,0,264,2077,4,0
0,0,0,0,118,1
0,0,0,0,237,1
0,2,1032,0,511,1
0,0,0,0,69,1
0,0,336,1911,5,0
0,0,337,255,29,0
310,1,145,105,4,0
0,0,0,0,91,1
0,0,2537,492,1,0
0,1,46,87,179,0
0,0,0,0,1,0
5,0,2004,403,1,0
0,0,0,0,147,1
0,0,0,0,114,1
0,0,0,0,282,1
0,0,0,0,283,1
0,0,242,3302,4,0
0,0,0,0,59,1
0,0,0,0,12,1
0,0,250,774,1,0
0,0,253,2174,2,0
0,0,210,1695,3,0
0,2,8,0,1,1
0,1,5,0,126,1
0,1,44,69,174,0
0,0,216,891,2,0
0,0,0,0,1,0
0,0,293,1257,9,0
0,0,3909,0,11,0
0,0,192,0,1,0
0,0,0,0,229,1
0,0,232,391,1,0
0,0,0,0,274,1
0,0,209,9696,22,0
0,0,0,0,123,1
0,0,59,0,13,0
0,0,0,0,220,1
0,0,298,4425,2,0
0,2,8,0,1,1
0,0,0,0,161,1
0,1,42,73,288,0
1,0,2850,329,1,0
0,0,262,310,14,0
0,0,0,0,143,1
1,0,1318,328,1,0
0,0,0,0,278,1
0,0,294,616,3,0
0,0,243,392,30,0
0,0,0,0,255,1
0,0,0,0,138,1
0,1,44,72,173,0
378,0,371,11256,1,0
0,0,213,294,11,0
3,0,4998,416,1,0
0,0,0,0,245,1
0,0,0,0,236,1
9,0,1465,365,1,0
0,0,0,0,148,1
0,0,0,0,225,1
0,0,0,0,17,1
0,0,286,622,26,0
12773,0,1,0,2,1
0,0,0,0,19,0
0,0,887,278,1,0
0,0,241,849,14,0
0,0,0,0,98,1
0,1,43,43,231,0
0,0,0,0,287,1
0,0,336,777,17,0
0,0,220,2159,37,0
0,0,237,10432,2,0
0,0,0,0,117,1
0,0,0,0,216,1
0,0,194,8163,24,0
0,0,316,1247,14,0
0,1,44,44,113,0
0,1,45,76,146,0
0,0,197,777,10,0
0,1,28,0,79,1
0,0,234,4721,1,0
0,0,0,0,175,1
0,0,253,1054,9,0
0,0,0,0,235,1
0,0,14,41,1,0
0,0,223,407,15,0
0,0,220,3876,16,0
3,0,1890,331,1,0
0,0,350,14276,8,0
0,1,44,122,254,0
0,0,0,0,136,1
0,0,220,10208,1,0
0,0,0,0,234,1
0,0,0,0,214,1
2,0,719,328,1,0
0,0,0,0,111,1
0,0,221,1295,8,0
0,0,237,17177,3,0
0,0,333,4023,5,0
28,0,946,2720,1,0
0,0,1358,329,1,0
0,0,0,0,225,1
0,0,0,0,247,1
0,0,0,0,139,1
0,0,229,5105,3,0
0,2,8,0,1,1
0,0,0,0,245,1
0,0,0,0,1,1
0,1,28,0,19,1
0,0,54540,8314,4,1
0,0,0,0,285,1
0,0,0,0,246,1
0,2,1480,0,5,1
0,0,0,0,220,1
0,0,0,0,11,1
0,0,0,0,96,1
0,0,0,0,289,1
0,0,740,0,2,0
0,0,0,0,388,1
0,1,44,77,138,0
0,2,520,0,58,1
0,0,0,0,189,1
0,0,307,7355,11,0
0,0,0,0,240,1
0,0,2132,391,1,0
0,0,0,0,140,1
0,0,190,3586,4,0
6917,1,147,105,3,0
0,0,224,2222,1,0
0,0,3468,0,24,0
0,0,0,0,233,1
0,0,199,363,3,0
0,0,226,632,4,0
0,0,1010,0,2,0
0,1,1,0,13,1
0,2,8,0,1,1
0,1,1,0,59,1
0,0,641,0,2,0
0,0,0,0,295,1
0,0,201,4364,8,0
0,0,527,7055,2,0
0,0,0,0,253,1
0,0,0,0,117,1
0,0,200,8491,3,0
0,0,48,483,208,0
0,0,228,1695,10,0
0,0,0,0,114,1
0,0,291,966,1,0
0,0,0,0,110,1
0,0,215,4937,29,0
0,0,0,0,2,0
0,1,44,68,136,0
23120,1,146,105,6,0
0,0,0,0,211,1
0,0,0,0,297,1
0,0,0,0,294,1
0,0,208,655,49,0
0,0,0,0,287,1
0,0,0,0,1,0
0,0,301,3010,4,0
0,0,219,296,9,0
0,0,304,1384,3,0
0,0,227,5131,5,0
0,0,314,2077,19,0
0,0,767,335,1,0
0,0,0,0,206,1
2,0,1029,326,1,0
0,2,1032,0,511,1
0,0,339,488,4,0
0,0,297,2007,12,0
0,0,2581,329,1,0
0,0,13239,0,9,0
161,0,335,287,4,0
0,0,0,0,127,1
0,0,0,0,287,1
0,0,0,0,244,1
0,0,216,1722,8,0
0,0,201,594,1,0
0,0,325,1724,4,0
0,0,0,0,6,1
0,0,0,0,2,0
0,0,608,327,1,0
0,0,304,651,3,0
0,0,283,1045,5,0
0,0,222,916,2,0
0,0,255,1249,3,0
0,0,0,0,252,1
0,0,0,0,122,1
0,0,224,8889,2,0
0,0,0,0,298,1
0,0,0,0,8,1
3,0,3414,332,1,0
0,0,207,885,7,0
0,0,198,3623,16,0
0,0,212,253,16,0
0,0,0,0,114,1
0,0,0,0,227,1
0,1,45,134,73,0
10706,0,1009,166520,1,0
0,0,1645,332,1,0
0,0,234,8139,5,0
0,0,0,0,225,1
0,1,105,146,1,0
0,0,0,0,290,1
0,0,212,313,9,0
0,0,0,0,18,1
0,1,34,88,1,0
0,0,198,2424,11,0
0,1,105,145,1,0
0,0,0,0,202,1
0,0,0,0,258,1
0,0,14052,0,1,0
0,0,177,10157,1,0
0,0,230,452,16,0
0,0,232,3120,15,0
0,1,43,73,71,0
0,0,206,364,23,0
0,0,0,0,117,1
0,0,0,0,214,1
0,1,46,46,67,0
0,0,299,2239,5,0
0,0,295,2966,6,0
0,0,203,39751,1,0
0,0,295,526,9,0
0,0,0,0,1,1
0,1,28,0,151,1
0,0,280,944,2,0
0,0,0,0,511,1
0,0,8737,0,11,0
0,0,170,378,1,0
22556,0,1,0,2,1
0,0,245,764,1,0
0,1,207,0,2,1
0,0,0,0,7,1
0,1,1,0,18,1
0,1,43,43,108,0
0,0,0,0,131,1
0,0,8,140,1,0
0,0,217,1324,2,0
0,0,278,2251,2,0
0,0,194,598,2,0
0,0,0,0,112,1
0,0,332,29468,1,0
0,0,71,0,1,0
0,0,0,0,219,1
0,0,0,0,78,1
0,0,309,758,1,0
0,1,45,73,155,0
0,1,45,115,106,0
0,0,0,0,116,1
0,0,0,0,212,1
21,0,419,26382,1,0
0,0,0,0,240,1
0,0,225,3876,4,0
0,0,254,1133,22,0
0,0,0,0,246,1
0,0,0,0,128,1
0,1,44,76,317,0
0,2,1032,0,511,1
0,0,215,6657,1,0
0,0,254,5172,1,0
0,0,0,0,201,1
0,0,0,0,270,1
0,0,202,2095,3,0
0,0,344,1958,5,0
0,0,0,0,1,1
0,0,299,11783,22,0
0,0,0,0,265,1
0,0,307,397,2,0
0,0,205,27264,2,0
0,0,0,0,221,1
0,0,0,0,245,1
15244,0,2201,10826,1,0
0,0,0,0,511,1
0,0,232,755,15,0
0,2,8,0,1,1
421,0,350,128,5,0
0,1,44,136,228,0
0,0,0,0,143,1
6372,0,926,6499,1,0
0,0,321,14962,8,0
4,0,105,1479,1,0
0,0,0,0,317,1
0,0,0,0,38,1
0,0,344,1114,1,0
0,1,42,133,79,0
0,2,30,0,1,0
0,0,203,0,2,0
0,0,243,389,1,0
0,0,0,0,32,1
0,2,181,0,5,0
0,0,54540,8314,3,1
0,0,227,3552,10,0
0,1,1,0,1,1
0,0,336,791,1,0
0,0,0,0,134,1
0,0,0,0,1,0
0,0,0,0,511,1
0,0,0,0,98,1
0,1,44,72,140,0
0,1,44,138,291,0
0,0,0,0,176,1
0,0,246,4686,20,0
0,2,1032,0,384,1
0,0,0,0,119,1
0,0,0,0,225,1
0,0,0,0,138,1
1,0,1784,361,1,0
0,0,283,728,12,0
0,0,192,885,2,0
0,0,1046,333,1,0
0,2,1032,0,511,1
0,0,0,0,268,1
0,0,0,0,130,1
0,0,256,392,7,0
0,0,212,529,21,0
5,0,826,329,1,0
0,0,0,0,229,1
0,0,205,1651,1,0
0,1,43,107,3,0
0,0,0,0,68,1
0,0,0,0,124,1
0,1,46,136,50,0
0,0,0,0,1,0
0,1,45,187,123,0
0,0,214,4954,20,0
0,0,301,6162,10,0
0,0,309,1958,6,0
0,0,1168,329,1,0
0,0,0,0,131,1
0,1,1,0,24,1
0,0,0,0,216,1
0,0,233,1690,1,0
0,0,0,0,228,1
38818,0,1,0,2,1
0,0,3235,281,1,0
0,0,237,396,6,0
0,0,189,3284,1,0
0,2,1032,0,511,1
0,0,287,269,16,0
0,0,334,0,1,1
0,1,46,72,172,0
0,0,0,0,272,1
0,0,222,771,12,0
0,0,0,0,134,1
0,0,0,0,227,1
0,2,8,0,1,1
0,0,0,0,263,1
0,0,0,0,284,1
0,0,194,0,2,0
0,0,0,0,127,1
0,0,0,0,145,1
0,0,0,0,228,1
0,1,28,0,107,1
0,0,0,0,228,1
0,1,46,46,152,0
0,0,338,2590,17,0
0,2,182,0,2,0
0,0,0,0,281,1
0,0,0,0,203,1
0,0,209,2894,53,0
0,0,0,0,106,1
0,0,0,0,176,1
0,0,310,971,11,0
0,0,0,0,114,1
0,0,0,0,146,1
0,2,8,0,1,1
0,0,0,0,223,1
0,0,0,0,135,1
0,0,213,1286,5,0
0,0,232,2012,14,0
0,2,1032,0,511,1
0,1,44,119,65,0
0,0,12983,0,2,0
0,0,216,24716,5,0
0,0,0,0,181,1
0,2,1032,0,364,1
0,1,42,42,7,0
0,0,318,3231,13,0
0,0,0,0,214,1
0,0,0,0,99,1
0,0,0,0,27,1
0,0,3468,0,17,0
0,0,285,710,6,0
0,1,134,44,273,0
0,0,197,3434,5,0
0,0,219,1407,22,0
0,0,0,0,167,1
0,1,46,140,79,0
0,0,376,245,11,0
0,0,197,4966,5,0
0,1,43,78,65,0
0,0,49,285,1,0
9093,0,2664,16749,1,0
0,0,0,0,137,1
0,0,161,257,1,0
0,0,219,470,2,0
0,0,192,762,1,0
0,0,297,1442,11,0
0,0,279,1857,14,0
0,0,0,0,1,0
0,0,0,0,133,1
0,1,46,135,178,0
0,0,227,281,2,0
0,0,362,3975,9,0
0,0,0,0,115,1
0,0,0,0,301,1
0,0,0,0,203,1
0,0,0,0,130,1
0,0,0,0,206,1
0,0,0,0,51,1
0,2,20,0,1,1
0,0,313,940,4,0
0,0,255,6023,4,0
0,0,0,0,249,1
0,0,213,947,12,0
0,0,297,894,8,0
0,0,0,0,121,1
0,0,0,0,129,1
0,0,231,4542,8,0
0,1,44,76,262,0
0,0,0,0,216,1
0,0,0,0,283,1
0,0,0,0,256,1
0,0,1830,0,2,0
0,0,1433,337,1,0
0,0,54540,8314,2,1
0,0,1936,398,1,0
0,1,45,81,132,0
0,1,46,87,132,0
0,0,10272,0,2,0
0,0,0,0,248,1
0,0,215,16372,2,0
0,0,0,0,1,1
0,0,208,757,3,0
0,0,0,0,106,1
0,0,1363,0,17,0
0,0,174,0,1,0
0,0,0,0,234,1
0,0,0,0,267,1
0,0,144,37654,1,0
0,0,287,2253,7,0
0,0,0,0,289,1
21,0,234,769,1,0
0,0,295,655,36,0
0,0,0,0,137,1
0,0,301,1565,11,0
0,0,0,0,1,1
0,0,330,1537,2,0
0,0,316,2278,6,0
0,1,45,129,69,0
0,0,320,379,8,0
0,0,0,0,279,1
0,1,147,0,4,0
0,1,1,0,25,1
0,0,226,9703,11,0
0,0,209,10110,2,0
0,0,290,760,3,0
0,0,0,0,196,1
0,0,0,0,140,1
36741,0,1,0,2,1
0,0,0,0,1,0
0,0,0,0,226,1
0,0,212,4791,2,0
0,2,182,0,2,0
0,0,0,0,27,1
0,0,0,0,253,1
0,0,13,229,1,0
0,2,70,0,18,0
0,0,0,0,511,1
0,0,192,11572,2,0
0,0,0,0,283,1
0,0,7077,0,4,0
0,0,0,0,113,1
0,0,303,660,4,0
0,0,0,0,13,1
0,0,741,331,1,0
0,0,0,0,276,1
0,0,0,0,227,1
0,0,340,22965,1,0
29,0,1481,4152,1,0
0,0,0,0,115,1
0,0,0,0,47,1
0,2,1480,0,2,1
0,0,255,6912,3,0
0,1,44,73,74,0
0,0,0,0,1,0
0,0,0,0,272,1
0,0,0,0,107,1
0,0,308,294,14,0
0,0,195,1227,1,0
0,0,0,0,22,1
0,0,216,594,1,0
0,0,0,0,195,1
0,0,0,0,237,1
0,0,0,0,141,1
0,0,234,1075,6,0
0,0,0,0,98,1
0,1,45,76,199,0
0,1,46,73,168,0
25910,0,1,0,2,1
4961,0,1,0,2,1
0,2,8,0,1,1
0,0,0,0,139,1
0,2,64,0,1,0
0,0,0,0,67,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,99,1
0,2,8,0,1,1
0,0,0,0,309,1
0,0,0,0,259,1
0,0,139,31614,1,0
0,0,0,0,144,1
0,0,208,3997,3,0
0,0,0,0,275,1
0,0,0,0,269,1
0,0,54540,8314,4,1
0,0,52,1554,1,0
0,0,0,0,237,1
0,0,0,0,237,1
0,0,198,1943,5,0
0,1,91,0,2,0
0,0,0,0,214,1
0,0,303,1491,17,0
0,0,216,292,10,0
0,0,0,0,134,1
0,0,284,9418,11,0
20,0,0,0,1,1
0,0,300,2698,1,0
0,0,404,749,1,0
0,0,0,0,61,1
0,0,0,0,202,1
0,2,8,0,1,1
0,0,0,0,261,1
0,0,0,0,200,1
0,0,12324,0,2,0
6,0,1447,328,1,0
0,0,320,482,19,0
17,0,966,334,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,223,1
0,0,0,0,133,1
0,1,45,75,310,0
0,0,0,0,255,1
0,2,8,0,1,1
0,0,167,2619,25,0
0,0,280,1329,24,0
0,0,0,0,255,1
0,0,139,32424,1,0
0,0,0,0,204,1
0,0,237,2445,3,0
0,0,0,0,124,1
0,0,0,0,231,1
0,0,0,0,130,1
0,0,0,0,106,1
0,0,0,0,272,1
0,0,0,0,65,1
0,1,44,129,199,0
0,2,8,0,1,1
0,0,0,0,288,1
0,0,329,15337,4,0
1,0,1183,2445,1,1
0,0,0,0,1,1
0,2,1032,0,187,1
0,0,0,0,125,1
0,0,199,450,3,0
0,2,1032,0,270,1
0,0,1470,0,4,0
29,0,1458,4152,1,0
0,2,8,0,1,1
2,0,2194619,0,2,0
0,0,0,0,234,1
0,0,0,0,100,1
6531,1,145,105,2,0
0,0,218,8663,1,0
0,0,0,0,43,1
0,1,44,131,72,0
0,0,0,0,267,1
1,0,2764,367,1,0
0,0,641,0,2,0
0,0,302,307,2,0
0,0,223,887,5,0
0,0,960,0,2,0
1,0,1437,338,1,0
0,0,0,0,104,1
0,0,205,434,29,0
0,0,0,0,145,1
0,1,44,44,132,0
0,0,0,0,141,1
0,0,334,1320,7,0
0,0,0,0,88,1
0,0,0,0,110,1
0,0,4657,334,1,0
0,1,43,137,70,0
0,0,0,0,35,1
0,0,338,327,2,0
0,0,331,1397,12,0
32,0,1503,4152,1,0
0,0,0,0,216,1
1,0,0,133,1,1
0,0,227,349,5,0
0,2,1480,0,9,1
0,1,46,134,149,0
0,0,979,340,1,0
0,0,754,337,1,0
0,0,333,492,34,0
0,1,44,132,146,0
0,0,324,57408,21,0
0,0,0,0,274,1
0,0,289,4080,5,0
0,0,293,1474,9,0
0,0,306,1104,11,0
0,0,211,1565,6,0
15,0,3572,329,1,0
0,0,379,2269,18,0
0,0,219,1228,2,0
0,0,215,310,6,0
0,0,54540,8314,2,1
